fid,inode,dev,ftype,op,gp,tp,numoflinks,uid,size,ctime,mtime,name,abspath
3901,3148922,112,-,6,4,4,1,0,1397,1581368668.798081,1573123442.0,changelog.Debian.gz,/usr/share/doc/libpython3.6-minimal/changelog.Debian.gz
3902,3148944,112,-,6,4,4,1,0,16122,1581368668.8020809,1528234536.0,copyright,/usr/share/doc/python3-minimal/copyright
3903,3148943,112,-,6,4,4,1,0,1140,1581368668.8020809,1540465860.0,changelog.Debian.gz,/usr/share/doc/python3-minimal/changelog.Debian.gz
3904,3148936,112,-,6,4,4,1,0,1169,1581368668.8010807,1468584372.0,copyright,/usr/share/doc/mime-support/copyright
3905,3148911,112,-,6,4,4,1,0,6666,1581368668.7940807,1518554618.0,copyright,/usr/share/doc/libmagic-mgc/copyright
3906,3148910,112,-,6,4,4,1,0,1477,1581368668.7940807,1572367819.0,changelog.Debian.gz,/usr/share/doc/libmagic-mgc/changelog.Debian.gz
3907,3148928,112,d,7,5,5,2,0,4096,1581368668.8570807,1494878423.0,examples,/usr/share/doc/libreadline7/examples
3908,3148927,112,-,6,4,4,1,0,2747,1581368668.7990808,1454757976.0,copyright,/usr/share/doc/libreadline7/copyright
3909,3148926,112,-,6,4,4,1,0,1319,1581368668.7990808,1494878423.0,changelog.Debian.gz,/usr/share/doc/libreadline7/changelog.Debian.gz
3910,2230500,112,d,7,5,5,3,0,4096,1580945626.430241,1578863399.0,auto-load,/usr/share/gdb/auto-load
3911,2230501,112,d,7,5,5,3,0,4096,1580945626.430241,1578863399.0,usr,/usr/share/gdb/auto-load/usr
3912,2230502,112,d,7,5,5,3,0,4096,1580945626.430241,1578863399.0,lib,/usr/share/gdb/auto-load/usr/lib
3913,2230503,112,d,7,5,5,2,0,4096,1580945626.430241,1578863449.0,x86_64-linux-gnu,/usr/share/gdb/auto-load/usr/lib/x86_64-linux-gnu
3914,2230504,112,-,6,4,4,1,0,2389,1580945626.291241,1557330677.0,libstdc++.so.6.0.25-gdb.py,/usr/share/gdb/auto-load/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.25-gdb.py
3915,2230082,112,d,7,5,5,2,0,4096,1580945626.430241,1578863448.0,package-hooks,/usr/share/apport/package-hooks
3916,2230083,112,-,6,4,4,1,0,720,1580945626.223241,1553281538.0,source_shadow.py,/usr/share/apport/package-hooks/source_shadow.py
3917,2230521,112,-,6,4,4,1,0,497,1580945626.296241,1475697477.0,nsswitch.conf,/usr/share/libc-bin/nsswitch.conf
3918,2230182,112,d,7,5,5,2,0,4096,1580945626.430241,1578863432.0,init-system-helpers,/usr/share/bug/init-system-helpers
3919,2230180,112,d,7,5,5,2,0,4096,1580945626.430241,1578863450.0,apt,/usr/share/bug/apt
3920,2230184,112,d,7,5,5,2,0,4096,1580945626.430241,1578863452.0,procps,/usr/share/bug/procps
3921,3148897,112,d,7,5,5,2,0,4096,1581368668.8570807,1581368666.0,libmagic1,/usr/share/bug/libmagic1
3922,3148894,112,d,7,5,5,2,0,4096,1581368668.8570807,1581368666.0,file,/usr/share/bug/file
3923,3148900,112,d,7,5,5,2,0,4096,1581368668.8570807,1581368665.0,mime-support,/usr/share/bug/mime-support
3924,2230183,112,-,6,4,4,1,0,24,1580945626.238241,1508945922.0,control,/usr/share/bug/init-system-helpers/control
3925,2230181,112,-,7,5,5,1,0,886,1580945626.238241,1567505135.0,script,/usr/share/bug/apt/script
3926,2230185,112,-,6,4,4,1,0,166,1580945626.238241,1516228548.0,presubj,/usr/share/bug/procps/presubj
3927,3148899,112,-,6,4,4,1,0,595,1581368668.7910807,1504293782.0,presubj,/usr/share/bug/libmagic1/presubj
3928,3148898,112,-,6,4,4,1,0,16,1581368668.7900808,1504293782.0,control,/usr/share/bug/libmagic1/control
3929,3148896,112,-,6,4,4,1,0,595,1581368668.7900808,1504293782.0,presubj,/usr/share/bug/file/presubj
3930,3148895,112,-,6,4,4,1,0,16,1581368668.7900808,1504293782.0,control,/usr/share/bug/file/control
3931,3148901,112,-,6,4,4,1,0,766,1581368668.7910807,1468584372.0,presubj,/usr/share/bug/mime-support/presubj
3932,2359300,112,-,6,4,4,1,0,1563,1580945626.335241,1557160230.0,debian-logo.png,/usr/share/pixmaps/debian-logo.png
3933,3148984,112,-,6,4,4,1,0,7286,1581368668.8100808,1385208588.0,python3.6.xpm,/usr/share/pixmaps/python3.6.xpm
3934,3148985,112,l,7,7,7,1,0,13,1581368668.8100808,1540465860.0,python3.xpm,/usr/share/pixmaps/python3.xpm
3935,2230098,112,d,7,5,5,2,0,4096,1580945626.430241,1578863451.0,completions,/usr/share/bash-completion/completions
3936,2230111,112,-,6,4,4,1,0,1182,1580945626.227241,1566517666.0,dmesg,/usr/share/bash-completion/completions/dmesg
3937,2230170,112,-,6,4,4,1,0,1207,1580945626.237241,1566517666.0,taskset,/usr/share/bash-completion/completions/taskset
3938,2230156,112,-,6,4,4,1,0,679,1580945626.236241,1566517666.0,readprofile,/usr/share/bash-completion/completions/readprofile
3939,2230161,112,-,6,4,4,1,0,864,1580945626.236241,1566517666.0,runuser,/usr/share/bash-completion/completions/runuser
3940,2230150,112,-,6,4,4,1,0,500,1580945626.234241,1566517666.0,namei,/usr/share/bash-completion/completions/namei
3941,2230100,112,-,6,4,4,1,0,7034,1580945626.225241,1567505135.0,apt,/usr/share/bash-completion/completions/apt
3942,2230126,112,-,6,4,4,1,0,1423,1580945626.229241,1566517666.0,ipcrm,/usr/share/bash-completion/completions/ipcrm
3943,2230131,112,-,6,4,4,1,0,1553,1580945626.231241,1566517666.0,logger,/usr/share/bash-completion/completions/logger
3944,2230134,112,-,6,4,4,1,0,1018,1580945626.231241,1566517666.0,lscpu,/usr/share/bash-completion/completions/lscpu
3945,2230172,112,-,6,4,4,1,0,792,1580945626.237241,1566517666.0,unshare,/usr/share/bash-completion/completions/unshare
3946,2230106,112,-,6,4,4,1,0,920,1580945626.227241,1566517666.0,chrt,/usr/share/bash-completion/completions/chrt
3947,2230153,112,-,6,4,4,1,0,387,1580945626.235241,1566517666.0,pivot_root,/usr/share/bash-completion/completions/pivot_root
3948,2230125,112,-,6,4,4,1,0,576,1580945626.229241,1566517666.0,ipcmk,/usr/share/bash-completion/completions/ipcmk
3949,2230166,112,-,6,4,4,1,0,2591,1580945626.236241,1566517666.0,setterm,/usr/share/bash-completion/completions/setterm
3950,2230127,112,-,6,4,4,1,0,514,1580945626.230241,1566517666.0,ipcs,/usr/share/bash-completion/completions/ipcs
3951,2230116,112,-,6,4,4,1,0,874,1580945626.229241,1566517666.0,flock,/usr/share/bash-completion/completions/flock
3952,2230132,112,-,6,4,4,1,0,1721,1580945626.231241,1566517666.0,losetup,/usr/share/bash-completion/completions/losetup
3953,2230128,112,-,6,4,4,1,0,529,1580945626.230241,1566517666.0,isosize,/usr/share/bash-completion/completions/isosize
3954,2230158,112,-,6,4,4,1,0,568,1580945626.236241,1566517666.0,resizepart,/usr/share/bash-completion/completions/resizepart
3955,2230178,112,-,6,4,4,1,0,1255,1580945626.238241,1566517666.0,zramctl,/usr/share/bash-completion/completions/zramctl
3956,2230110,112,-,6,4,4,1,0,526,1580945626.227241,1566517666.0,delpart,/usr/share/bash-completion/completions/delpart
3957,2230168,112,-,6,4,4,1,0,743,1580945626.236241,1566517666.0,swapoff,/usr/share/bash-completion/completions/swapoff
3958,2230124,112,-,6,4,4,1,0,1161,1580945626.229241,1566517666.0,ionice,/usr/share/bash-completion/completions/ionice
3959,2230112,112,-,6,4,4,1,0,721,1580945626.227241,1566517666.0,fallocate,/usr/share/bash-completion/completions/fallocate
3960,2230118,112,-,6,4,4,1,0,684,1580945626.229241,1566517666.0,fsck.cramfs,/usr/share/bash-completion/completions/fsck.cramfs
3961,2230141,112,-,6,4,4,1,0,412,1580945626.233241,1566517666.0,mesg,/usr/share/bash-completion/completions/mesg
3962,2230147,112,-,6,4,4,1,0,528,1580945626.233241,1566517666.0,more,/usr/share/bash-completion/completions/more
3963,2230154,112,-,6,4,4,1,0,1329,1580945626.235241,1566517666.0,prlimit,/usr/share/bash-completion/completions/prlimit
3964,2230104,112,-,6,4,4,1,0,1510,1580945626.226241,1566517666.0,chcpu,/usr/share/bash-completion/completions/chcpu
3965,2230175,112,-,6,4,4,1,0,1371,1580945626.237241,1566517666.0,wdctl,/usr/share/bash-completion/completions/wdctl
3966,2230133,112,-,6,4,4,1,0,1961,1580945626.231241,1566517666.0,lsblk,/usr/share/bash-completion/completions/lsblk
3967,2230139,112,-,6,4,4,1,0,1167,1580945626.232241,1566517666.0,lsns,/usr/share/bash-completion/completions/lsns
3968,2230157,112,-,6,4,4,1,0,784,1580945626.236241,1566517666.0,renice,/usr/share/bash-completion/completions/renice
3969,2230152,112,-,6,4,4,1,0,1249,1580945626.235241,1566517666.0,partx,/usr/share/bash-completion/completions/partx
3970,2230142,112,-,6,4,4,1,0,638,1580945626.233241,1566517666.0,mkfs,/usr/share/bash-completion/completions/mkfs
3971,2230163,112,-,6,4,4,1,0,625,1580945626.236241,1566517666.0,scriptreplay,/usr/share/bash-completion/completions/scriptreplay
3972,2230130,112,-,6,4,4,1,0,1472,1580945626.230241,1566517666.0,ldattach,/usr/share/bash-completion/completions/ldattach
3973,2230171,112,-,6,4,4,1,0,943,1580945626.237241,1566517666.0,umount,/usr/share/bash-completion/completions/umount
3974,2230177,112,-,6,4,4,1,0,1192,1580945626.238241,1566517666.0,wipefs,/usr/share/bash-completion/completions/wipefs
3975,2230169,112,-,6,4,4,1,0,1529,1580945626.236241,1566517666.0,swapon,/usr/share/bash-completion/completions/swapon
3976,2230122,112,-,6,4,4,1,0,815,1580945626.229241,1566517666.0,getopt,/usr/share/bash-completion/completions/getopt
3977,2230109,112,l,7,7,7,1,0,7,1580945626.227241,1557160230.0,debconf-show,/usr/share/bash-completion/completions/debconf-show
3978,2230143,112,-,6,4,4,1,0,656,1580945626.233241,1566517666.0,mkfs.bfs,/usr/share/bash-completion/completions/mkfs.bfs
3979,2230117,112,-,6,4,4,1,0,787,1580945626.229241,1566517666.0,fsck,/usr/share/bash-completion/completions/fsck
3980,2230119,112,-,6,4,4,1,0,383,1580945626.229241,1566517666.0,fsck.minix,/usr/share/bash-completion/completions/fsck.minix
3981,2230120,112,-,6,4,4,1,0,524,1580945626.229241,1566517666.0,fsfreeze,/usr/share/bash-completion/completions/fsfreeze
3982,2230160,112,-,6,4,4,1,0,1081,1580945626.236241,1566517666.0,rtcwake,/usr/share/bash-completion/completions/rtcwake
3983,2230146,112,-,6,4,4,1,0,841,1580945626.233241,1566517666.0,mkswap,/usr/share/bash-completion/completions/mkswap
3984,2230123,112,-,6,4,4,1,0,938,1580945626.229241,1566517666.0,hwclock,/usr/share/bash-completion/completions/hwclock
3985,2230155,112,-,6,4,4,1,0,482,1580945626.235241,1566517666.0,raw,/usr/share/bash-completion/completions/raw
3986,2230144,112,-,6,4,4,1,0,821,1580945626.233241,1566517666.0,mkfs.cramfs,/usr/share/bash-completion/completions/mkfs.cramfs
3987,2230137,112,-,6,4,4,1,0,1704,1580945626.232241,1566517666.0,lslogins,/usr/share/bash-completion/completions/lslogins
3988,2230115,112,-,6,4,4,1,0,3154,1580945626.228241,1566517666.0,findmnt,/usr/share/bash-completion/completions/findmnt
3989,2230159,112,-,6,4,4,1,0,432,1580945626.236241,1566517666.0,rev,/usr/share/bash-completion/completions/rev
3990,2230140,112,-,6,4,4,1,0,599,1580945626.232241,1566517666.0,mcookie,/usr/share/bash-completion/completions/mcookie
3991,2230149,112,-,6,4,4,1,0,487,1580945626.234241,1566517666.0,mountpoint,/usr/share/bash-completion/completions/mountpoint
3992,2230176,112,-,6,4,4,1,0,535,1580945626.237241,1566517666.0,whereis,/usr/share/bash-completion/completions/whereis
3993,2230102,112,-,6,4,4,1,0,2094,1580945626.225241,1566517666.0,blkid,/usr/share/bash-completion/completions/blkid
3994,2230173,112,-,6,4,4,1,0,475,1580945626.237241,1566517666.0,utmpdump,/usr/share/bash-completion/completions/utmpdump
3995,2230107,112,-,6,4,4,1,0,335,1580945626.227241,1566517666.0,ctrlaltdel,/usr/share/bash-completion/completions/ctrlaltdel
3996,2230129,112,-,6,4,4,1,0,949,1580945626.230241,1566517666.0,last,/usr/share/bash-completion/completions/last
3997,2230121,112,-,6,4,4,1,0,677,1580945626.229241,1566517666.0,fstrim,/usr/share/bash-completion/completions/fstrim
3998,2230136,112,-,6,4,4,1,0,1069,1580945626.231241,1566517666.0,lslocks,/usr/share/bash-completion/completions/lslocks
3999,2230108,112,-,6,4,4,1,0,294,1580945626.227241,1557160230.0,debconf,/usr/share/bash-completion/completions/debconf
4000,2230164,112,-,6,4,4,1,0,790,1580945626.236241,1566517666.0,setarch,/usr/share/bash-completion/completions/setarch
4001,2230174,112,-,6,4,4,1,0,634,1580945626.237241,1566517666.0,wall,/usr/share/bash-completion/completions/wall
4002,2230101,112,-,6,4,4,1,0,639,1580945626.225241,1566517666.0,blkdiscard,/usr/share/bash-completion/completions/blkdiscard
4003,2230138,112,-,6,4,4,1,0,1054,1580945626.232241,1566517666.0,lsmem,/usr/share/bash-completion/completions/lsmem
4004,2230151,112,-,6,4,4,1,0,1171,1580945626.234241,1566517666.0,nsenter,/usr/share/bash-completion/completions/nsenter
4005,2230167,112,-,6,4,4,1,0,635,1580945626.236241,1566517666.0,swaplabel,/usr/share/bash-completion/completions/swaplabel
4006,2230103,112,-,6,4,4,1,0,726,1580945626.226241,1566517666.0,blockdev,/usr/share/bash-completion/completions/blockdev
4007,2230165,112,-,6,4,4,1,0,440,1580945626.236241,1566517666.0,setsid,/usr/share/bash-completion/completions/setsid
4008,2230114,112,-,6,4,4,1,0,695,1580945626.228241,1566517666.0,findfs,/usr/share/bash-completion/completions/findfs
4009,2230135,112,-,6,4,4,1,0,1310,1580945626.231241,1566517666.0,lsipc,/usr/share/bash-completion/completions/lsipc
4010,2230162,112,-,6,4,4,1,0,667,1580945626.236241,1566517666.0,script,/usr/share/bash-completion/completions/script
4011,2230105,112,-,6,4,4,1,0,501,1580945626.226241,1566517666.0,chmem,/usr/share/bash-completion/completions/chmem
4012,2230145,112,-,6,4,4,1,0,714,1580945626.233241,1566517666.0,mkfs.minix,/usr/share/bash-completion/completions/mkfs.minix
4013,2230099,112,-,6,4,4,1,0,447,1580945626.225241,1566517666.0,addpart,/usr/share/bash-completion/completions/addpart
4014,2230148,112,-,6,4,4,1,0,1630,1580945626.234241,1566517666.0,mount,/usr/share/bash-completion/completions/mount
4015,2230113,112,-,6,4,4,1,0,566,1580945626.227241,1566517666.0,fdformat,/usr/share/bash-completion/completions/fdformat
4016,2359305,112,d,7,5,5,2,0,4096,1580945626.431241,1578863443.0,bin,/usr/share/sensible-utils/bin
4017,2359306,112,-,7,5,5,1,0,63,1580945626.335241,1520849873.0,gettext,/usr/share/sensible-utils/bin/gettext
4018,2230558,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,ca,/usr/share/locale/ca
4019,2230566,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,de,/usr/share/locale/de
4020,2230576,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,et,/usr/share/locale/et
4021,2230618,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,pt_BR,/usr/share/locale/pt_BR
4022,2230606,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,ne,/usr/share/locale/ne
4023,2230592,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,ja,/usr/share/locale/ja
4024,2230586,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,hu,/usr/share/locale/hu
4025,2230640,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,zh_CN,/usr/share/locale/zh_CN
4026,2230550,112,d,7,5,5,3,0,4096,1580945626.430241,1578863398.0,ar,/usr/share/locale/ar
4027,2230578,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,eu,/usr/share/locale/eu
4028,2230568,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,dz,/usr/share/locale/dz
4029,2230552,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,ast,/usr/share/locale/ast
4030,2230582,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,fr,/usr/share/locale/fr
4031,2230572,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,eo,/usr/share/locale/eo
4032,2230596,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,ko,/usr/share/locale/ko
4033,2230580,112,d,7,5,5,3,0,4096,1580945626.430241,1578863398.0,fi,/usr/share/locale/fi
4034,2230602,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,mr,/usr/share/locale/mr
4035,2230600,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,lt,/usr/share/locale/lt
4036,2230636,112,d,7,5,5,3,0,4096,1580945626.431241,1578863398.0,uk,/usr/share/locale/uk
4037,2230574,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,es,/usr/share/locale/es
4038,2230584,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,gl,/usr/share/locale/gl
4039,2230604,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,nb,/usr/share/locale/nb
4040,2230554,112,d,7,5,5,3,0,4096,1580945626.430241,1578863398.0,bg,/usr/share/locale/bg
4041,2230560,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,cs,/usr/share/locale/cs
4042,2230628,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,sv,/usr/share/locale/sv
4043,2230594,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,km,/usr/share/locale/km
4044,2230612,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,pa,/usr/share/locale/pa
4045,2230630,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,th,/usr/share/locale/th
4046,2230642,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,zh_TW,/usr/share/locale/zh_TW
4047,2230570,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,el,/usr/share/locale/el
4048,2230624,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,sk,/usr/share/locale/sk
4049,2230590,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,it,/usr/share/locale/it
4050,2230610,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,nn,/usr/share/locale/nn
4051,2230634,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,tr,/usr/share/locale/tr
4052,2230622,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,ru,/usr/share/locale/ru
4053,2230614,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,pl,/usr/share/locale/pl
4054,2230616,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,pt,/usr/share/locale/pt
4055,2230620,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,ro,/usr/share/locale/ro
4056,2230562,112,d,7,5,5,3,0,4096,1580945626.430241,1578863398.0,cy,/usr/share/locale/cy
4057,2230556,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,bs,/usr/share/locale/bs
4058,2230626,112,d,7,5,5,3,0,4096,1580945626.431241,1578863398.0,sl,/usr/share/locale/sl
4059,2230632,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,tl,/usr/share/locale/tl
4060,2230638,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,vi,/usr/share/locale/vi
4061,2230564,112,d,7,5,5,3,0,4096,1580945626.430241,1523845521.0,da,/usr/share/locale/da
4062,2230588,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,id,/usr/share/locale/id
4063,2230598,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,ku,/usr/share/locale/ku
4064,2230608,112,d,7,5,5,3,0,4096,1580945626.431241,1523845521.0,nl,/usr/share/locale/nl
4065,2230559,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/ca/LC_MESSAGES
4066,2230567,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/de/LC_MESSAGES
4067,2230577,112,d,7,5,5,2,0,4096,1580945626.430241,1578863415.0,LC_MESSAGES,/usr/share/locale/et/LC_MESSAGES
4068,2230619,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/pt_BR/LC_MESSAGES
4069,2230607,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/ne/LC_MESSAGES
4070,2230593,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/ja/LC_MESSAGES
4071,2230587,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/hu/LC_MESSAGES
4072,2230641,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/zh_CN/LC_MESSAGES
4073,2230551,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/ar/LC_MESSAGES
4074,2230579,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/eu/LC_MESSAGES
4075,2230569,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/dz/LC_MESSAGES
4076,2230553,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/ast/LC_MESSAGES
4077,2230583,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/fr/LC_MESSAGES
4078,2230573,112,d,7,5,5,2,0,4096,1580945626.430241,1578863415.0,LC_MESSAGES,/usr/share/locale/eo/LC_MESSAGES
4079,2230597,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/ko/LC_MESSAGES
4080,2230581,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/fi/LC_MESSAGES
4081,2230603,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/mr/LC_MESSAGES
4082,2230601,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/lt/LC_MESSAGES
4083,2230637,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/uk/LC_MESSAGES
4084,2230575,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/es/LC_MESSAGES
4085,2230585,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/gl/LC_MESSAGES
4086,2230605,112,d,7,5,5,2,0,4096,1580945626.431241,1578863436.0,LC_MESSAGES,/usr/share/locale/nb/LC_MESSAGES
4087,2230555,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/bg/LC_MESSAGES
4088,2230561,112,d,7,5,5,2,0,4096,1580945626.430241,1578863436.0,LC_MESSAGES,/usr/share/locale/cs/LC_MESSAGES
